id,username,email,prefix,first_name,last_name,specialization,description,status,profile_picture,license_number,phone,created_at,updated_at
9c144fc5-fd5c-4088-8c1d-9bc8ec30b08a,brandon.martin30,amanda14@example.net,DO,Brandon,Martin,General Practice,Experienced Gastroenterology specialist with over 20 years of practice.,inactive,https://example.com/profiles/9c144fc5-fd5c-4088-8c1d-9bc8ec30b08a.jpg,MD840936,(586) 211-3953,2024-11-11T05:20:34.834862,2025-09-13T13:51:34.834876
da622f57-c0ac-4ff6-abab-7ad2b6158ee8,todd.dixon753,davismichelle@example.com,MD,Todd,Dixon,Gastroenterology,Experienced Neurology specialist with over 6 years of practice.,suspended,https://example.com/profiles/da622f57-c0ac-4ff6-abab-7ad2b6158ee8.jpg,MD806435,(515) 389-4845,2024-07-01T23:42:34.835672,2025-08-22T09:55:34.835686
7bac8c1e-b9f3-40e8-907b-6ffd55aeb8d4,eric.hodges913,barbara81@example.net,PA,Eric,Hodges,Gastroenterology,Experienced Orthopedics specialist with over 14 years of practice.,pending_approval,https://example.com/profiles/7bac8c1e-b9f3-40e8-907b-6ffd55aeb8d4.jpg,MD276366,(601) 979-5435,2025-04-12T12:19:34.836272,2025-09-19T04:17:34.836288
c5b4c2b4-99f1-4b29-a104-67b368e16500,eugene.hale287,mossandrew@example.org,Prof.,Eugene,Hale,Psychiatry,Experienced Cardiology specialist with over 24 years of practice.,pending_approval,https://example.com/profiles/c5b4c2b4-99f1-4b29-a104-67b368e16500.jpg,MD560553,(737) 559-2488,2025-05-21T12:14:34.836935,2025-09-02T20:19:34.836946
ac2c6c99-b138-4169-bb81-2e5d050a1fe2,nancy.henderson67,mclaughlinjulie@example.net,MD,Nancy,Henderson,Radiology,Experienced Oncology specialist with over 5 years of practice.,pending_approval,https://example.com/profiles/ac2c6c99-b138-4169-bb81-2e5d050a1fe2.jpg,MD208055,(609) 706-6759,2025-03-05T14:27:34.837605,2025-08-30T11:57:34.837617
32866027-13c2-41ee-afa3-2d1d13127b2c,aaron.smith919,julieryan@example.org,Prof.,Aaron,Smith,Rheumatology,Experienced Dermatology specialist with over 15 years of practice.,pending_approval,https://example.com/profiles/32866027-13c2-41ee-afa3-2d1d13127b2c.jpg,MD971175,(341) 507-6321,2025-06-15T12:21:34.838295,2025-08-31T08:29:34.838307
06b9f39d-5ae6-4afc-9afd-2a69360b4859,amy.lopez932,smithcrystal@example.com,Prof.,Amy,Lopez,Pulmonology,Experienced Endocrinology specialist with over 7 years of practice.,active,https://example.com/profiles/06b9f39d-5ae6-4afc-9afd-2a69360b4859.jpg,MD774238,(443) 525-7280,2024-10-26T14:44:34.838955,2025-09-13T10:25:34.838966
f11fedc0-4558-4281-8094-af9c017def82,lisa.nelson608,andreasmith@example.com,Prof.,Lisa,Nelson,Dermatology,Experienced Geriatrics specialist with over 12 years of practice.,suspended,https://example.com/profiles/f11fedc0-4558-4281-8094-af9c017def82.jpg,MD500798,(712) 643-7937,2024-01-14T04:12:34.839663,2025-09-13T15:39:34.839677
354dae6f-54b5-458f-b205-d2969f529fc8,angela.martin240,nkirby@example.org,Prof.,Angela,Martin,Pulmonology,Experienced Endocrinology specialist with over 23 years of practice.,pending_approval,https://example.com/profiles/354dae6f-54b5-458f-b205-d2969f529fc8.jpg,MD197376,(262) 840-9876,2025-03-06T14:18:34.840469,2025-09-18T14:11:34.840495
fe7ad012-561e-4905-bcb8-f9da70386f01,donna.cunningham237,brownraymond@example.net,MD,Donna,Cunningham,General Practice,Experienced Oncology specialist with over 25 years of practice.,inactive,https://example.com/profiles/fe7ad012-561e-4905-bcb8-f9da70386f01.jpg,MD408340,(202) 587-7957,2023-10-31T04:29:34.841742,2025-08-27T03:44:34.841785
910a2e6a-6edc-4677-81e5-805f6bbe5b67,ryan.carson420,omahoney@example.org,Prof.,Ryan,Carson,Hematology,Experienced Orthopedics specialist with over 21 years of practice.,inactive,https://example.com/profiles/910a2e6a-6edc-4677-81e5-805f6bbe5b67.jpg,MD349697,(531) 413-8743,2024-09-05T06:14:34.842805,2025-09-02T21:34:34.842825
8ad2431f-b2ed-445a-91c1-c1a98a18bc10,megan.haney925,nicolemason@example.com,PA,Megan,Haney,Oncology,Experienced Dermatology specialist with over 21 years of practice.,suspended,https://example.com/profiles/8ad2431f-b2ed-445a-91c1-c1a98a18bc10.jpg,MD913743,(678) 494-3879,2024-12-02T02:15:34.843888,2025-09-02T04:37:34.843916
7dd62dda-4e77-4250-98ee-7e39b327219a,emily.andrade967,jasonwebb@example.net,PA,Emily,Andrade,General Practice,Experienced Pediatrics specialist with over 15 years of practice.,active,https://example.com/profiles/7dd62dda-4e77-4250-98ee-7e39b327219a.jpg,MD571614,(559) 409-6570,2025-08-27T15:06:34.845061,2025-09-08T04:13:34.845097
676b8333-1692-4a11-9790-e104a0f2a6be,christopher.rogers874,waretabitha@example.com,PA,Christopher,Rogers,Psychiatry,Experienced Oncology specialist with over 20 years of practice.,active,https://example.com/profiles/676b8333-1692-4a11-9790-e104a0f2a6be.jpg,MD360821,(937) 637-7913,2024-12-02T23:48:34.845918,2025-09-08T14:55:34.845945
c8ae4231-0482-4c29-95ff-ff0d0d9fffe2,gregory.gibson860,ryantorres@example.org,DO,Gregory,Gibson,Pulmonology,Experienced Pediatrics specialist with over 6 years of practice.,pending_approval,https://example.com/profiles/c8ae4231-0482-4c29-95ff-ff0d0d9fffe2.jpg,MD580150,(334) 762-9569,2025-02-25T09:59:34.846771,2025-08-25T15:10:34.846791
cf9c6b91-5dea-4796-93ec-d65e3335d43e,aaron.jones603,elizabethmoody@example.org,MD,Aaron,Jones,Oncology,Experienced General Practice specialist with over 22 years of practice.,suspended,https://example.com/profiles/cf9c6b91-5dea-4796-93ec-d65e3335d43e.jpg,MD322577,(563) 491-7585,2023-11-06T21:28:34.847516,2025-08-19T20:34:34.847535
0f9aeba9-5873-4d74-93f7-afdefe4b4673,rachel.love461,coryfernandez@example.net,PA,Rachel,Love,Oncology,Experienced Rheumatology specialist with over 5 years of practice.,suspended,https://example.com/profiles/0f9aeba9-5873-4d74-93f7-afdefe4b4673.jpg,MD834838,(317) 668-1364,2024-07-02T15:58:34.848220,2025-09-17T01:22:34.848236
0d68d4d3-9c5a-4fff-b0d3-419a38a5db77,jessica.walker451,stevengreene@example.org,Dr.,Jessica,Walker,Endocrinology,Experienced Cardiology specialist with over 11 years of practice.,pending_approval,https://example.com/profiles/0d68d4d3-9c5a-4fff-b0d3-419a38a5db77.jpg,MD934789,(786) 305-6516,2024-08-13T18:08:34.848927,2025-09-07T20:34:34.848943
149aeae4-5a10-4403-83b1-bd71d8857c26,allison.nguyen746,sullivanpaula@example.com,MD,Allison,Nguyen,Cardiology,Experienced Pediatrics specialist with over 7 years of practice.,suspended,https://example.com/profiles/149aeae4-5a10-4403-83b1-bd71d8857c26.jpg,MD120974,(312) 593-9051,2023-11-11T00:45:34.849617,2025-08-31T10:18:34.849632
5f8b68d5-9a9d-4fb3-b77d-611dbd52d6e7,paul.curtis186,ucampos@example.com,Prof.,Paul,Curtis,Orthopedics,Experienced Hematology specialist with over 16 years of practice.,suspended,https://example.com/profiles/5f8b68d5-9a9d-4fb3-b77d-611dbd52d6e7.jpg,MD703438,(872) 535-1305,2024-12-08T23:13:34.850201,2025-08-21T09:20:34.850212
8dc2fdb5-b126-441b-8d11-8705862dcf2a,margaret.jackson344,chaselisa@example.org,DO,Margaret,Jackson,Radiology,Experienced Neurology specialist with over 20 years of practice.,pending_approval,https://example.com/profiles/8dc2fdb5-b126-441b-8d11-8705862dcf2a.jpg,MD425967,(234) 338-5330,2025-03-20T16:34:34.850702,2025-09-16T18:08:34.850713
2071d862-bcca-4b24-ab28-2ac9397fee03,kayla.howell720,alawson@example.org,PA,Kayla,Howell,Geriatrics,Experienced Pediatrics specialist with over 19 years of practice.,active,https://example.com/profiles/2071d862-bcca-4b24-ab28-2ac9397fee03.jpg,MD415267,(220) 333-6413,2025-07-23T12:07:34.851109,2025-09-11T16:41:34.851120
224a49d1-38bb-4f83-90fb-693e4db8bbb8,steven.gordon893,gomezbrittney@example.net,NP,Steven,Gordon,Urology,Experienced Radiology specialist with over 10 years of practice.,suspended,https://example.com/profiles/224a49d1-38bb-4f83-90fb-693e4db8bbb8.jpg,MD971284,(605) 726-2168,2023-12-14T20:13:34.851589,2025-08-26T02:28:34.851599
cb3df92d-e5a4-4698-b9d5-07d70dbb9b44,melissa.day663,michael72@example.net,MD,Melissa,Day,Neurology,Experienced Radiology specialist with over 22 years of practice.,active,https://example.com/profiles/cb3df92d-e5a4-4698-b9d5-07d70dbb9b44.jpg,MD803776,(714) 400-6293,2024-04-12T22:47:34.851952,2025-09-18T10:08:34.851962
45de6063-381a-42b3-85a4-41b8104c2d8d,emma.ewing87,jacquelinebennett@example.net,Dr.,Emma,Ewing,Endocrinology,Experienced General Practice specialist with over 19 years of practice.,suspended,https://example.com/profiles/45de6063-381a-42b3-85a4-41b8104c2d8d.jpg,MD730280,(628) 286-4414,2025-09-18T00:20:34.852440,2025-08-20T17:06:34.852450
56094dbe-c8f9-4a55-81f6-9be96d3f8521,stephanie.ross378,ngallagher@example.com,Prof.,Stephanie,Ross,Urology,Experienced Rheumatology specialist with over 16 years of practice.,suspended,https://example.com/profiles/56094dbe-c8f9-4a55-81f6-9be96d3f8521.jpg,MD895855,(817) 249-4542,2024-08-18T23:35:34.852862,2025-09-15T08:49:34.852873
b5152e79-df96-47d8-a4c2-db7e73f659da,bailey.davis766,shane49@example.net,DO,Bailey,Davis,Hematology,Experienced Oncology specialist with over 14 years of practice.,pending_approval,https://example.com/profiles/b5152e79-df96-47d8-a4c2-db7e73f659da.jpg,MD321548,(972) 464-7602,2024-04-16T14:37:34.853236,2025-08-26T10:16:34.853245
de36b501-80fb-4ec2-9a6c-b4454208c8d6,brittany.vance251,matthewwalker@example.com,Prof.,Brittany,Vance,Gastroenterology,Experienced Endocrinology specialist with over 9 years of practice.,inactive,https://example.com/profiles/de36b501-80fb-4ec2-9a6c-b4454208c8d6.jpg,MD333151,(702) 650-7908,2025-06-20T18:16:34.853715,2025-08-23T10:04:34.853725
7e66055e-5fd3-4e9b-920f-3d337fec399d,emily.fuller49,gallagherjoanna@example.org,DO,Emily,Fuller,Neurology,Experienced Gastroenterology specialist with over 19 years of practice.,pending_approval,https://example.com/profiles/7e66055e-5fd3-4e9b-920f-3d337fec399d.jpg,MD393538,(662) 672-8562,2024-07-08T04:18:34.854198,2025-09-06T05:37:34.854209
ba6b342f-e3ef-4cea-bf15-a35e546e8c0f,beth.franklin251,eadams@example.org,DO,Beth,Franklin,Rheumatology,Experienced Pediatrics specialist with over 6 years of practice.,suspended,https://example.com/profiles/ba6b342f-e3ef-4cea-bf15-a35e546e8c0f.jpg,MD953244,(850) 471-9123,2024-08-31T14:44:34.854607,2025-08-29T00:20:34.854618
89d27443-d40c-406d-b640-819a2f1f2116,kathy.jenkins246,bryan79@example.net,MD,Kathy,Jenkins,Pediatrics,Experienced General Practice specialist with over 23 years of practice.,pending_approval,https://example.com/profiles/89d27443-d40c-406d-b640-819a2f1f2116.jpg,MD989655,(432) 656-8531,2025-01-03T09:13:34.854970,2025-08-25T02:31:34.854980
ba666153-3645-4329-879e-ae6f88a045e1,randy.smith399,trancaitlin@example.com,DO,Randy,Smith,Radiology,Experienced Urology specialist with over 14 years of practice.,active,https://example.com/profiles/ba666153-3645-4329-879e-ae6f88a045e1.jpg,MD378017,(385) 223-8864,2024-07-14T19:39:34.855532,2025-09-17T00:23:34.855546
760c6bfa-5a48-4276-a765-c08c0d884296,gina.jimenez456,gina94@example.com,MD,Gina,Jimenez,Hematology,Experienced Orthopedics specialist with over 7 years of practice.,active,https://example.com/profiles/760c6bfa-5a48-4276-a765-c08c0d884296.jpg,MD432493,(815) 984-4402,2023-11-22T03:58:34.856016,2025-08-30T15:58:34.856029
e629310b-b66a-4118-a66b-39390eb0b202,joshua.mckay808,leahpham@example.com,Dr.,Joshua,Mckay,Dermatology,Experienced Oncology specialist with over 6 years of practice.,suspended,https://example.com/profiles/e629310b-b66a-4118-a66b-39390eb0b202.jpg,MD490700,(720) 565-9294,2025-04-19T02:14:34.856672,2025-09-09T10:45:34.856766
8fa0a089-68c6-413b-a7fd-18f80c74297e,daniel.murray352,mary85@example.org,Prof.,Daniel,Murray,Pediatrics,Experienced Radiology specialist with over 16 years of practice.,inactive,https://example.com/profiles/8fa0a089-68c6-413b-a7fd-18f80c74297e.jpg,MD458567,(419) 405-3132,2024-07-24T20:59:34.857590,2025-08-29T12:03:34.857614
a45ac6ff-4a73-4e03-a2e6-8d781a7593ad,raymond.perkins938,osbornkelly@example.net,NP,Raymond,Perkins,Cardiology,Experienced Dermatology specialist with over 13 years of practice.,suspended,https://example.com/profiles/a45ac6ff-4a73-4e03-a2e6-8d781a7593ad.jpg,MD130307,(938) 954-2289,2025-07-10T08:14:34.858512,2025-09-12T00:24:34.858530
da1b2b9d-8f8d-41ea-b9cd-8b6aaeca4f98,amanda.baker772,alejandro92@example.net,NP,Amanda,Baker,Psychiatry,Experienced Radiology specialist with over 7 years of practice.,active,https://example.com/profiles/da1b2b9d-8f8d-41ea-b9cd-8b6aaeca4f98.jpg,MD729152,(975) 713-7538,2024-11-02T07:56:34.859195,2025-09-02T06:18:34.859211
93633730-7ab3-4be1-99d6-6a43b8892206,danielle.drake909,murphygeorge@example.org,MD,Danielle,Drake,Hematology,Experienced Rheumatology specialist with over 13 years of practice.,suspended,https://example.com/profiles/93633730-7ab3-4be1-99d6-6a43b8892206.jpg,MD547097,(281) 519-6020,2024-05-25T19:34:34.860085,2025-08-21T07:29:34.860102
4646910e-e409-40bb-b30c-5ed6c9782b78,frank.taylor659,zwilliams@example.com,NP,Frank,Taylor,Radiology,Experienced Urology specialist with over 5 years of practice.,pending_approval,https://example.com/profiles/4646910e-e409-40bb-b30c-5ed6c9782b78.jpg,MD855548,(808) 950-7743,2024-08-05T12:20:34.861318,2025-08-22T21:26:34.861351
49b91f76-3bcb-414b-90d9-891f59d1146d,angela.winters907,larsenharold@example.net,Prof.,Angela,Winters,Cardiology,Experienced Psychiatry specialist with over 9 years of practice.,pending_approval,https://example.com/profiles/49b91f76-3bcb-414b-90d9-891f59d1146d.jpg,MD523746,(641) 814-7142,2025-09-01T17:20:34.862322,2025-08-31T07:44:34.862341
05d95186-20ba-44b3-a275-8dd40a63910d,martha.howard736,carrilloaaron@example.net,Prof.,Martha,Howard,Neurology,Experienced Neurology specialist with over 5 years of practice.,inactive,https://example.com/profiles/05d95186-20ba-44b3-a275-8dd40a63910d.jpg,MD702146,(425) 708-7927,2024-12-01T09:41:34.863282,2025-09-10T18:18:34.863308
79cc466a-f531-41ec-bbd8-b789192bbdc3,ashley.lee248,riverakevin@example.net,PA,Ashley,Lee,Radiology,Experienced Geriatrics specialist with over 9 years of practice.,active,https://example.com/profiles/79cc466a-f531-41ec-bbd8-b789192bbdc3.jpg,MD365684,(252) 563-2101,2025-02-10T07:27:34.864206,2025-09-06T21:59:34.864222
fb78f49b-0861-4ae9-a48b-9e442594d1ef,andrea.montgomery316,vgreen@example.org,DO,Andrea,Montgomery,Orthopedics,Experienced Rheumatology specialist with over 12 years of practice.,inactive,https://example.com/profiles/fb78f49b-0861-4ae9-a48b-9e442594d1ef.jpg,MD678565,(970) 292-5150,2024-06-11T10:14:34.864945,2025-09-02T23:51:34.864961
d6cbb843-cd31-4aab-9dd4-d9074c5cd7ec,angela.perry268,alexisschaefer@example.com,DO,Angela,Perry,Orthopedics,Experienced Orthopedics specialist with over 9 years of practice.,active,https://example.com/profiles/d6cbb843-cd31-4aab-9dd4-d9074c5cd7ec.jpg,MD297108,(620) 820-5300,2024-12-05T07:00:34.865862,2025-08-20T10:06:34.865880
e6a8c137-1f75-4fcc-8115-ef744a33b168,kristina.herman689,smithbrandon@example.com,Prof.,Kristina,Herman,Neurology,Experienced Urology specialist with over 25 years of practice.,inactive,https://example.com/profiles/e6a8c137-1f75-4fcc-8115-ef744a33b168.jpg,MD979024,(662) 284-9802,2023-10-21T11:13:34.866755,2025-08-22T20:35:34.866773
2d2464d2-9ebb-4479-8256-f440e7b61740,jennifer.wolf318,xgarcia@example.net,DO,Jennifer,Wolf,Urology,Experienced Orthopedics specialist with over 8 years of practice.,inactive,https://example.com/profiles/2d2464d2-9ebb-4479-8256-f440e7b61740.jpg,MD194552,(447) 575-2250,2024-04-19T12:49:34.867528,2025-09-19T05:39:34.867547
b7154ec5-8b13-4b5b-8245-7719b2edef17,michael.harris527,paul18@example.com,MD,Michael,Harris,Hematology,Experienced Oncology specialist with over 18 years of practice.,pending_approval,https://example.com/profiles/b7154ec5-8b13-4b5b-8245-7719b2edef17.jpg,MD660476,(301) 557-4441,2023-12-22T17:12:34.868199,2025-09-01T22:21:34.868214
249e0d7c-6919-4716-8f77-90e3921dbf71,katrina.lee172,qirwin@example.com,NP,Katrina,Lee,Gastroenterology,Experienced Urology specialist with over 22 years of practice.,pending_approval,https://example.com/profiles/249e0d7c-6919-4716-8f77-90e3921dbf71.jpg,MD460424,(253) 791-9560,2024-11-12T11:05:34.868979,2025-08-29T07:03:34.868997
55c52b29-2576-49d0-8ce5-0299dcd0da64,ryan.hudson175,bsloan@example.net,PA,Ryan,Hudson,Pulmonology,Experienced Pediatrics specialist with over 16 years of practice.,active,https://example.com/profiles/55c52b29-2576-49d0-8ce5-0299dcd0da64.jpg,MD495092,(806) 553-3913,2025-02-10T16:48:34.869731,2025-08-20T06:24:34.869748
4b9a5de4-7bdd-420b-88ab-8f85b4862ca0,david.kennedy226,zhumphrey@example.org,MD,David,Kennedy,Endocrinology,Experienced Dermatology specialist with over 6 years of practice.,inactive,https://example.com/profiles/4b9a5de4-7bdd-420b-88ab-8f85b4862ca0.jpg,MD658754,(262) 464-7310,2025-03-10T01:53:34.870458,2025-08-27T14:09:34.870478
1bc338ef-108f-4529-b3a0-e12b4006b10c,anthony.welch178,ronaldoneal@example.org,MD,Anthony,Welch,Geriatrics,Experienced Gastroenterology specialist with over 24 years of practice.,pending_approval,https://example.com/profiles/1bc338ef-108f-4529-b3a0-e12b4006b10c.jpg,MD702127,(810) 962-4967,2025-07-27T15:14:34.871361,2025-08-21T06:50:34.871378
19490ff5-bb8f-4638-87f0-13046db26401,brandon.nelson65,kevin42@example.net,PA,Brandon,Nelson,Pediatrics,Experienced General Practice specialist with over 20 years of practice.,inactive,https://example.com/profiles/19490ff5-bb8f-4638-87f0-13046db26401.jpg,MD409531,(308) 289-5845,2024-08-04T07:49:34.872006,2025-09-12T07:40:34.872022
8b9033be-901a-4a4e-b1d6-218ef92e1ef8,caitlin.williams904,vhill@example.com,NP,Caitlin,Williams,Psychiatry,Experienced Psychiatry specialist with over 11 years of practice.,active,https://example.com/profiles/8b9033be-901a-4a4e-b1d6-218ef92e1ef8.jpg,MD165821,(617) 428-1638,2025-03-09T08:10:34.872792,2025-09-10T01:01:34.872819
a256ccf4-028a-4c98-8d2b-b41d44efab8a,angelica.hickman461,fred06@example.org,DO,Angelica,Hickman,Endocrinology,Experienced Gastroenterology specialist with over 6 years of practice.,suspended,https://example.com/profiles/a256ccf4-028a-4c98-8d2b-b41d44efab8a.jpg,MD478077,(919) 510-6125,2024-10-26T19:35:34.873652,2025-08-26T11:34:34.873679
455b35ed-bfc5-47d7-8f06-343f3e3d3a82,kristin.martinez244,renee99@example.com,NP,Kristin,Martinez,Orthopedics,Experienced Pediatrics specialist with over 14 years of practice.,active,https://example.com/profiles/455b35ed-bfc5-47d7-8f06-343f3e3d3a82.jpg,MD921124,(929) 959-4010,2024-01-16T15:55:34.874527,2025-09-14T20:22:34.874610
76d41c83-50bf-48ca-88de-ab319defb1f9,monica.taylor879,ltate@example.org,PA,Monica,Taylor,Oncology,Experienced Pediatrics specialist with over 9 years of practice.,active,https://example.com/profiles/76d41c83-50bf-48ca-88de-ab319defb1f9.jpg,MD537231,(608) 900-2344,2023-12-26T10:10:34.876102,2025-09-16T09:35:34.876123
631ef2e0-0b4c-4b1b-afd3-3790b6416ebd,david.smith996,jasonreid@example.net,Dr.,David,Smith,Pulmonology,Experienced Pulmonology specialist with over 24 years of practice.,active,https://example.com/profiles/631ef2e0-0b4c-4b1b-afd3-3790b6416ebd.jpg,MD118108,(254) 971-9625,2023-12-08T05:51:34.877054,2025-08-29T01:53:34.877073
b9440bfe-3ee4-4570-a08c-37f93ce25008,kenneth.mcguire820,victor76@example.com,NP,Kenneth,Mcguire,Gastroenterology,Experienced Pulmonology specialist with over 22 years of practice.,inactive,https://example.com/profiles/b9440bfe-3ee4-4570-a08c-37f93ce25008.jpg,MD537679,(859) 328-3489,2023-10-17T07:21:34.877707,2025-08-24T18:39:34.877723
2a2cdad6-5060-4c03-bc4f-6eaa0b4b648a,amber.cohen951,nathan39@example.com,NP,Amber,Cohen,Pulmonology,Experienced Geriatrics specialist with over 25 years of practice.,suspended,https://example.com/profiles/2a2cdad6-5060-4c03-bc4f-6eaa0b4b648a.jpg,MD976251,(937) 997-7249,2025-04-23T09:28:34.878259,2025-09-12T13:44:34.878271
